"urls","Назва","Підписів","Успішна_лог","Дата","Завершена","Категорія"
"802","https://petition.kievcity.gov.ua/petition/?pid=5708","Знести в Києві всі встановлені паркани, шлагбауми, блокіратори, стовпчики, інші обмежувачі (окрім погоджених КМДА полусфер), які встановлені у дворах, тротуарах та будь яких дорогах.",86,FALSE,"2017-02-20",TRUE,"Дорожнє господарство та паркування"
"803","https://petition.kievcity.gov.ua/petition/?pid=5707","Заборонити перекриття вуличних проїздів та мостових переходів (мостів) у місті Києві під час проведення масових заходів в тому числі бігових марафонів.",42,FALSE,"2017-02-20",TRUE,"Інше"
"804","https://petition.kievcity.gov.ua/petition/?pid=5705","Вирішити питання щодо проведення робіт з ремонту автошляхів у м. Київ тільки у неробочий час та вихідні дні!",99,FALSE,"2017-02-20",TRUE,"Дорожнє господарство та паркування"
"805","https://petition.kievcity.gov.ua/petition/?pid=5703","Врятуємо Парк (Дарницького р-ну)!",10078,TRUE,"2017-02-20",TRUE,"Інше"
"806","https://petition.kievcity.gov.ua/petition/?pid=5701","НЕГАЙНО ВИМКНІТЬ ЦЕНТРАЛІЗОВАНЕ ОПАЛЕННЯ! У людей немає грошей на їжу!",97,FALSE,"2017-02-20",TRUE,"Житлово-комунальна інфраструктура та відходи"
"807","https://petition.kievcity.gov.ua/petition/?pid=5700","Об усилении ответственности Киевавтодора за качество проделанной работы",1280,FALSE,"2017-02-20",TRUE,"Дорожнє господарство та паркування"
"808","https://petition.kievcity.gov.ua/petition/?pid=5699","Квартиру за трійню!!! Якнайшвидше!!!",81,FALSE,"2017-02-20",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"809","https://petition.kievcity.gov.ua/petition/?pid=5698","Отримання єдиної квитанції за житлово-комунальні послуги.",474,FALSE,"2017-02-20",TRUE,"Житлово-комунальна інфраструктура та відходи"
"810","https://petition.kievcity.gov.ua/petition/?pid=5696","Мараторій на використання БЮДЖЕТНИХ коштів для влаштування нового нефункціонального освітлення    (архітектурного підсвічування) до припинення бойових дій в зоні АТО.",19,FALSE,"2017-02-20",TRUE,"Інше"
"811","https://petition.kievcity.gov.ua/petition/?pid=5694","Щодо надання статусу скверу земельній ділянці, яка розташована позаду храму Святого Василія Великого та житлового будинку №13 по Вознесенському узвозу.",463,FALSE,"2017-02-20",TRUE,"Містобудування"
"812","https://petition.kievcity.gov.ua/petition/?pid=5639","Создать комерческое предприятие по переработке пластика и изношенных автомобильных шин из мусора,для продукции нужд города.",135,FALSE,"2017-02-20",TRUE,"Інше"
"813","https://petition.kievcity.gov.ua/petition/?pid=5686","Прибрати з проїзжої частини вул.Миколи Закревського дорожні перешкоди у вигляді ""лежачих поліцейських"" і замінити їх на врегульовану точку перетину автомобыльного шляху.",23,FALSE,"2017-02-17",TRUE,"Дорожнє господарство та паркування"
"814","https://petition.kievcity.gov.ua/petition/?pid=5683","Заборона стоянки автомобілів на перетині проспекту Миру і бульвару Верховної Ради задля безпеки руху",25,FALSE,"2017-02-17",TRUE,"Дорожнє господарство та паркування"
"815","https://petition.kievcity.gov.ua/petition/?pid=5680","В зв'язку з підвищенням плати за проїзд в м. Києві приватними перевізниками  зобовязати їх в обовязковому порядку видавати проїздні білети та перевіряти фактичну загрузку маршруток.",100,FALSE,"2017-02-17",TRUE,"Транспорт"
"816","https://petition.kievcity.gov.ua/petition/?pid=5673","Впровадити перерахунок за оплату прибудинкової території, якщо не працює ліфт.",128,FALSE,"2017-02-17",TRUE,"Житлово-комунальна інфраструктура та відходи"
